UID,PUBLICATION_DATE,SITE_ID,DATE_COL,VISIT_NO,STATE,AG_ECO9,EPA_REG,SAMPLE_TYPE,LAB,MATRIX,SAM_CODE,ANALYTE,BATCH_ID,SAMPLE_ID,RESULT,RESULT_UNITS,RL,MDL,ABSORBANCE,ABSORBANCE_UNITS,DATE_RECEIVED,DATE_ANALYZED,CONDITION_CODE,ANALYST,DILUTION_FACTOR,KIT_ID,NARS_FLAG
2012521,4/28/2021,NRS18_MI_10033,6/5/2018,1,MI,UMW,Region_05,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX5,894966,,ug/L,0.1,0.05,1.338,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX5,ND
2012521,4/28/2021,NRS18_MI_10033,6/5/2018,1,MI,UMW,Region_05,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX5,894966,,ug/L,0.15,0.1,1.277,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX5,ND
2012521,4/28/2021,NRS18_MI_10033,6/5/2018,1,MI,UMW,Region_05,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ5,894967,,ug/L,0.15,0.1,1.062,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ5,ND
2012522,4/28/2021,NRS18_PA_10004,6/5/2018,1,PA,NAP,Region_03,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX3,889126,,ug/L,0.1,0.05,1.232,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX3,ND
2012522,4/28/2021,NRS18_PA_10004,6/5/2018,1,PA,NAP,Region_03,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX3,889126,,ug/L,0.15,0.1,1.307,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX3,ND
2012522,4/28/2021,NRS18_PA_10004,6/5/2018,1,PA,NAP,Region_03,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ5,889127,,ug/L,0.15,0.1,1.131,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ5,ND
2012523,4/28/2021,NRS18_IL_10363,6/5/2018,1,IL,TPL,Region_05,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX2,889386,,ug/L,0.15,0.1,1.187,Std. Units,7/20/2018,12/26/2018,ok,KH,,JuneX2,ND
2012523,4/28/2021,NRS18_IL_10363,6/5/2018,1,IL,TPL,Region_05,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX2,889386,,ug/L,0.1,0.05,1.351,Std. Units,7/20/2018,12/26/2018,ok,KH,,JuneX2,ND
2012523,4/28/2021,NRS18_IL_10363,6/5/2018,1,IL,TPL,Region_05,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ6,889387,,ug/L,0.15,0.1,0.999,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ6,ND
2012524,4/28/2021,NRS18_GA_10003,6/5/2018,1,GA,SAP,Region_04,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX5,887206,,ug/L,0.15,0.1,1.182,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX5,ND
2012524,4/28/2021,NRS18_GA_10003,6/5/2018,1,GA,SAP,Region_04,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX5,887206,,ug/L,0.1,0.05,1.369,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX5,ND
2012524,4/28/2021,NRS18_GA_10003,6/5/2018,1,GA,SAP,Region_04,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ6,887207,,ug/L,0.15,0.1,1.045,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ6,ND
2012525,4/28/2021,NRS18_OH_10029,6/5/2018,1,OH,TPL,Region_05,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX6,891866,,ug/L,0.1,0.05,1.274,Std. Units,7/20/2018,12/28/2018,ok,KH,,JuneX6,ND
2012525,4/28/2021,NRS18_OH_10029,6/5/2018,1,OH,TPL,Region_05,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX6,891866,0.143,ug/L,0.15,0.1,0.934,Std. Units,7/20/2018,12/28/2018,ok,KH,,JuneX6,L
2012525,4/28/2021,NRS18_OH_10029,6/5/2018,1,OH,TPL,Region_05,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ6,891867,,ug/L,0.15,0.1,1.06,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ6,ND
2012526,4/28/2021,NRS18_KS_10043,6/5/2018,1,KS,SPL,Region_07,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX2,885446,,ug/L,0.1,0.05,1.206,Std. Units,7/20/2018,12/26/2018,ok,KH,,JuneX2,ND
2012526,4/28/2021,NRS18_KS_10043,6/5/2018,1,KS,SPL,Region_07,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX2,885446,,ug/L,0.15,0.1,1.208,Std. Units,7/20/2018,12/26/2018,ok,KH,,JuneX2,ND
2012526,4/28/2021,NRS18_KS_10043,6/5/2018,1,KS,SPL,Region_07,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ6,885447,,ug/L,0.15,0.1,1.08,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ6,ND
2012527,4/28/2021,NRS18_WV_10010,6/5/2018,1,WV,SAP,Region_03,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX5,891566,,ug/L,0.15,0.1,1.283,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX5,ND
2012527,4/28/2021,NRS18_WV_10010,6/5/2018,1,WV,SAP,Region_03,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX5,891566,,ug/L,0.1,0.05,1.24,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX5,ND
2012527,4/28/2021,NRS18_WV_10010,6/5/2018,1,WV,SAP,Region_03,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ6,891567,,ug/L,0.15,0.1,1.108,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ6,ND
2012528,4/28/2021,NRS18_OK_10001,6/4/2018,1,OK,SPL,Region_06,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX6,893186,,ug/L,0.1,0.05,1.295,Std. Units,7/20/2018,12/28/2018,ok,KH,,JuneX6,ND
2012528,4/28/2021,NRS18_OK_10001,6/4/2018,1,OK,SPL,Region_06,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX6,893186,0.159,ug/L,0.15,0.1,0.916,Std. Units,7/20/2018,12/28/2018,ok,KH,,JuneX6,L
2012528,4/28/2021,NRS18_OK_10001,6/4/2018,1,OK,SPL,Region_06,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ5,893187,,ug/L,0.15,0.1,1.243,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ5,ND
2012529,4/28/2021,NRS18_VT_10034,6/4/2018,1,VT,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX6,887906,,ug/L,0.15,0.1,1.048,Std. Units,7/20/2018,12/28/2018,ok,KH,,JuneX6,ND
2012529,4/28/2021,NRS18_VT_10034,6/4/2018,1,VT,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX6,887906,,ug/L,0.1,0.05,1.381,Std. Units,7/20/2018,12/28/2018,ok,KH,,JuneX6,ND
2012529,4/28/2021,NRS18_VT_10034,6/4/2018,1,VT,NAP,Region_01,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ5,887907,,ug/L,0.15,0.1,1.151,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ5,ND
2012530,4/28/2021,NRS18_OK_10002,6/5/2018,1,OK,SPL,Region_06,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX6,886126,,ug/L,0.15,0.1,0.986,Std. Units,7/20/2018,12/28/2018,ok,KH,,JuneX6,ND
2012530,4/28/2021,NRS18_OK_10002,6/5/2018,1,OK,SPL,Region_06,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX6,886126,,ug/L,0.1,0.05,1.3145,Std. Units,7/20/2018,12/28/2018,ok,KH,,JuneX6,ND
2012530,4/28/2021,NRS18_OK_10002,6/5/2018,1,OK,SPL,Region_06,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ5,886127,,ug/L,0.15,0.1,1.141,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ5,ND
2012531,4/28/2021,NRS18_VT_10011,6/5/2018,1,VT,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX4,889026,,ug/L,0.15,0.1,1.248,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX4,ND
2012531,4/28/2021,NRS18_VT_10011,6/5/2018,1,VT,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX4,889026,,ug/L,0.1,0.05,1.269,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX4,ND
2012531,4/28/2021,NRS18_VT_10011,6/5/2018,1,VT,NAP,Region_01,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ5,889027,0.154,ug/L,0.15,0.1,0.955,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ5,
2012532,4/28/2021,NRS18_OK_10045,6/5/2018,1,OK,SPL,Region_06,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX6,893166,,ug/L,0.1,0.05,1.263,Std. Units,7/20/2018,12/28/2018,ok,KH,,JuneX6,ND
2012532,4/28/2021,NRS18_OK_10045,6/5/2018,1,OK,SPL,Region_06,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX6,893166,,ug/L,0.15,0.1,1.073,Std. Units,7/20/2018,12/28/2018,ok,KH,,JuneX6,ND
2012532,4/28/2021,NRS18_OK_10045,6/5/2018,1,OK,SPL,Region_06,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ3,893167,,ug/L,0.15,0.1,1.058,Std. Units,7/20/2018,2/4/2019,ok,KH,,JuneZ3,ND
2012533,4/28/2021,NRS18_CA_10048,6/5/2018,1,CA,WMT,Region_09,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX3,883326,,ug/L,0.1,0.05,1.206,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX3,ND
2012533,4/28/2021,NRS18_CA_10048,6/5/2018,1,CA,WMT,Region_09,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX3,883326,,ug/L,0.15,0.1,1.237,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX3,ND
2012533,4/28/2021,NRS18_CA_10048,6/5/2018,1,CA,WMT,Region_09,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ6,883327,,ug/L,0.15,0.1,0.994,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ6,ND
2012534,4/28/2021,NRS18_WI_10030,6/5/2018,1,WI,TPL,Region_05,MICX,WSLOH,WATER,REGULAR,MICX,Mcyst_Plate_1,892066,,ug/L,0.15,0.1,1.485,Std. Units,6/6/2018,10/30/2018,ok,D. Perkins,,18J7970,ND
2012534,4/28/2021,NRS18_WI_10030,6/5/2018,1,WI,TPL,Region_05,MICX,WSLOH,WATER,REGULAR,CYLSPER,Cylindro_Plate_1,892066,,ug/L,0.1,0.05,1.336,Std. Units,6/6/2018,10/30/2018,ok,D. Perkins,1,18I7751,ND
2012534,4/28/2021,NRS18_WI_10030,6/5/2018,1,WI,TPL,Region_05,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ2,892067,,ug/L,0.15,0.1,1.105,Std. Units,7/31/2018,2/4/2019,ok,KH,,JuneZ2,ND
2012535,4/28/2021,NRS18_SD_10038,6/5/2018,1,SD,NPL,Region_08,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX4,883506,,ug/L,0.1,0.05,1.302,Std. Units,8/3/2018,12/27/2018,ok,KH,,JuneX4,ND
2012535,4/28/2021,NRS18_SD_10038,6/5/2018,1,SD,NPL,Region_08,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX4,883506,,ug/L,0.15,0.1,1.188,Std. Units,8/3/2018,12/27/2018,ok,KH,,JuneX4,ND
2012535,4/28/2021,NRS18_SD_10038,6/5/2018,1,SD,NPL,Region_08,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ2,883507,,ug/L,0.15,0.1,1.121,Std. Units,7/31/2018,2/4/2019,ok,KH,,JuneZ2,ND
2012536,4/28/2021,NRS18_TX_10055,6/5/2018,1,TX,SPL,Region_06,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX5,884486,0.092,ug/L,0.1,0.05,0.981,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX5,L
2012536,4/28/2021,NRS18_TX_10055,6/5/2018,1,TX,SPL,Region_06,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX5,884486,,ug/L,0.15,0.1,1.222,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX5,ND
2012536,4/28/2021,NRS18_TX_10055,6/5/2018,1,TX,SPL,Region_06,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ6,884487,,ug/L,0.15,0.1,1.022,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ6,ND
2012537,4/28/2021,NRS18_MI_10056,6/6/2018,1,MI,UMW,Region_05,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX3,891986,,ug/L,0.15,0.1,1.153,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX3,ND
2012537,4/28/2021,NRS18_MI_10056,6/6/2018,1,MI,UMW,Region_05,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX3,891986,,ug/L,0.1,0.05,1.205,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX3,ND
2012537,4/28/2021,NRS18_MI_10056,6/6/2018,1,MI,UMW,Region_05,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ5,891987,,ug/L,0.15,0.1,1.236,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ5,ND
2012538,4/28/2021,NRS18_PA_10021,6/6/2018,1,PA,NAP,Region_03,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX3,889206,,ug/L,0.1,0.05,1.225,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX3,ND
2012538,4/28/2021,NRS18_PA_10021,6/6/2018,1,PA,NAP,Region_03,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX3,889206,,ug/L,0.15,0.1,1.258,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX3,ND
2012538,4/28/2021,NRS18_PA_10021,6/6/2018,1,PA,NAP,Region_03,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ5,889207,,ug/L,0.15,0.1,1.192,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ5,ND
2012539,4/28/2021,NRS18_CA_10011,6/6/2018,1,CA,XER,Region_09,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX5,883346,,ug/L,0.15,0.1,1.253,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX5,ND
2012539,4/28/2021,NRS18_CA_10011,6/6/2018,1,CA,XER,Region_09,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX5,883346,,ug/L,0.1,0.05,1.349,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX5,ND
2012539,4/28/2021,NRS18_CA_10011,6/6/2018,1,CA,XER,Region_09,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ3,883347,,ug/L,0.15,0.1,1.057,Std. Units,7/12/2018,2/4/2019,ok,KH,,JuneZ3,ND
2012540,4/28/2021,NRS18_GA_10001,6/6/2018,1,GA,SAP,Region_04,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX3,884626,,ug/L,0.1,0.05,1.246,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX3,ND
2012540,4/28/2021,NRS18_GA_10001,6/6/2018,1,GA,SAP,Region_04,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX3,884626,,ug/L,0.15,0.1,1.181,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX3,ND
2012540,4/28/2021,NRS18_GA_10001,6/6/2018,1,GA,SAP,Region_04,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ5,884627,,ug/L,0.15,0.1,1.127,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ5,ND
2012541,4/28/2021,NRS18_WV_10031,6/6/2018,1,WV,SAP,Region_03,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX2,891606,,ug/L,0.15,0.1,1.186,Std. Units,7/20/2018,12/26/2018,ok,KH,,JuneX2,ND
2012541,4/28/2021,NRS18_WV_10031,6/6/2018,1,WV,SAP,Region_03,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX2,891606,,ug/L,0.1,0.05,1.374,Std. Units,7/20/2018,12/26/2018,ok,KH,,JuneX2,ND
2012541,4/28/2021,NRS18_WV_10031,6/6/2018,1,WV,SAP,Region_03,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ6,891607,,ug/L,0.15,0.1,1.022,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ6,ND
2012542,4/28/2021,NRS18_TN_10006,6/6/2018,1,TN,SAP,Region_04,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX4,883926,,ug/L,0.1,0.05,1.347,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX4,ND
2012542,4/28/2021,NRS18_TN_10006,6/6/2018,1,TN,SAP,Region_04,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX4,883926,,ug/L,0.15,0.1,1.222,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX4,ND
2012542,4/28/2021,NRS18_TN_10006,6/6/2018,1,TN,SAP,Region_04,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ5,883927,,ug/L,0.15,0.1,1.185,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ5,ND
2012543,4/28/2021,NRS18_OH_10033,6/6/2018,1,OH,TPL,Region_05,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX6,889706,,ug/L,0.15,0.1,1.025,Std. Units,7/20/2018,12/28/2018,ok,KH,,JuneX6,ND
2012543,4/28/2021,NRS18_OH_10033,6/6/2018,1,OH,TPL,Region_05,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX6,889706,,ug/L,0.1,0.05,1.332,Std. Units,7/20/2018,12/28/2018,ok,KH,,JuneX6,ND
2012543,4/28/2021,NRS18_OH_10033,6/6/2018,1,OH,TPL,Region_05,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ4,889707,,ug/L,0.15,0.1,1.057,Std. Units,7/12/2018,2/4/2019,ok,KH,,JuneZ4,ND
2012544,4/28/2021,NRS18_IL_10054,6/6/2018,1,IL,TPL,Region_05,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX5,898846,,ug/L,0.15,0.1,1.22,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX5,ND
2012544,4/28/2021,NRS18_IL_10054,6/6/2018,1,IL,TPL,Region_05,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX5,898846,,ug/L,0.1,0.05,1.358,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX5,ND
2012544,4/28/2021,NRS18_IL_10054,6/6/2018,1,IL,TPL,Region_05,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ6,898847,,ug/L,0.15,0.1,1.008,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ6,ND
2012545,4/28/2021,NRS18_LA_10002,6/6/2018,1,LA,CPL,Region_06,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX5,899266,,ug/L,0.15,0.1,1.273,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX5,ND
2012545,4/28/2021,NRS18_LA_10002,6/6/2018,1,LA,CPL,Region_06,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX5,899266,,ug/L,0.1,0.05,1.367,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX5,ND
2012545,4/28/2021,NRS18_LA_10002,6/6/2018,1,LA,CPL,Region_06,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ6,899267,,ug/L,0.15,0.1,0.98,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ6,ND
2012546,4/28/2021,NRS18_TN_10026,6/6/2018,1,TN,SAP,Region_04,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX5,884046,0.116,ug/L,0.15,0.1,1.1,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX5,L
2012546,4/28/2021,NRS18_TN_10026,6/6/2018,1,TN,SAP,Region_04,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX5,884046,,ug/L,0.1,0.05,1.254,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX5,ND
2012546,4/28/2021,NRS18_TN_10026,6/6/2018,1,TN,SAP,Region_04,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ6,884047,,ug/L,0.15,0.1,1.028,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ6,ND
2012547,4/28/2021,NRS18_NY_10010,6/6/2018,1,NY,NAP,Region_02,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX4,891706,,ug/L,0.1,0.05,1.263,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX4,ND
2012547,4/28/2021,NRS18_NY_10010,6/6/2018,1,NY,NAP,Region_02,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX4,891706,,ug/L,0.15,0.1,1.265,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX4,ND
2012547,4/28/2021,NRS18_NY_10010,6/6/2018,1,NY,NAP,Region_02,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ5,891707,,ug/L,0.15,0.1,1.317,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ5,ND
2012548,4/28/2021,NRS18_WV_10015,6/7/2018,1,WV,SAP,Region_03,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX6,891666,,ug/L,0.1,0.05,1.301,Std. Units,7/20/2018,12/28/2018,ok,KH,,JuneX6,ND
2012548,4/28/2021,NRS18_WV_10015,6/7/2018,1,WV,SAP,Region_03,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX6,891666,,ug/L,0.15,0.1,1.135,Std. Units,7/20/2018,12/28/2018,ok,KH,,JuneX6,ND
2012548,4/28/2021,NRS18_WV_10015,6/7/2018,1,WV,SAP,Region_03,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ5,891667,,ug/L,0.15,0.1,1.118,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ5,ND
2012549,4/28/2021,NRS18_OH_10012,6/7/2018,1,OH,TPL,Region_05,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX4,889606,,ug/L,0.1,0.05,1.222,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX4,ND
2012549,4/28/2021,NRS18_OH_10012,6/7/2018,1,OH,TPL,Region_05,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX4,889606,0.147,ug/L,0.15,0.1,1.062,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX4,L
2012549,4/28/2021,NRS18_OH_10012,6/7/2018,1,OH,TPL,Region_05,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ6,889607,,ug/L,0.15,0.1,0.889,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ6,ND
2012550,4/28/2021,NRS18_IL_10003,6/7/2018,1,IL,TPL,Region_05,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX5,889526,,ug/L,0.15,0.1,1.205,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX5,ND
2012550,4/28/2021,NRS18_IL_10003,6/7/2018,1,IL,TPL,Region_05,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX5,889526,,ug/L,0.1,0.05,1.373,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX5,ND
2012550,4/28/2021,NRS18_IL_10003,6/7/2018,1,IL,TPL,Region_05,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ6,889527,,ug/L,0.15,0.1,1.161,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ6,ND
2012551,4/28/2021,NRS18_LA_10010,6/6/2018,1,LA,CPL,Region_06,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX4,896886,,ug/L,0.15,0.1,1.188,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX4,ND
2012551,4/28/2021,NRS18_LA_10010,6/6/2018,1,LA,CPL,Region_06,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX4,896886,,ug/L,0.1,0.05,1.275,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX4,ND
2012551,4/28/2021,NRS18_LA_10010,6/6/2018,1,LA,CPL,Region_06,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ4,896887,,ug/L,0.15,0.1,1.038,Std. Units,7/12/2018,2/4/2019,ok,KH,,JuneZ4,ND
2012552,4/28/2021,NRS18_TN_10001,6/7/2018,1,TN,SAP,Region_04,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX5,884026,,ug/L,0.1,0.05,1.291,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX5,ND
2012552,4/28/2021,NRS18_TN_10001,6/7/2018,1,TN,SAP,Region_04,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX5,884026,,ug/L,0.15,0.1,1.22,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX5,ND
2012552,4/28/2021,NRS18_TN_10001,6/7/2018,1,TN,SAP,Region_04,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ5,884027,,ug/L,0.15,0.1,1.167,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ5,ND
2012553,4/28/2021,NRS18_IL_10001,6/8/2018,1,IL,TPL,Region_05,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX6,889506,,ug/L,0.1,0.05,1.349,Std. Units,7/20/2018,12/28/2018,ok,KH,,JuneX6,ND
2012553,4/28/2021,NRS18_IL_10001,6/8/2018,1,IL,TPL,Region_05,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX6,889506,,ug/L,0.15,0.1,1.054,Std. Units,7/20/2018,12/28/2018,ok,KH,,JuneX6,ND
2012553,4/28/2021,NRS18_IL_10001,6/8/2018,1,IL,TPL,Region_05,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ6,889507,,ug/L,0.15,0.1,1.001,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ6,ND
2012554,4/28/2021,NRS18_LA_10021,6/8/2018,1,LA,CPL,Region_06,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JuneX3,899326,,ug/L,0.1,0.05,1.3,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX3,ND
2012554,4/28/2021,NRS18_LA_10021,6/8/2018,1,LA,CPL,Region_06,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX3,899326,,ug/L,0.15,0.1,1.196,Std. Units,7/20/2018,12/27/2018,ok,KH,,JuneX3,ND
2012554,4/28/2021,NRS18_LA_10021,6/8/2018,1,LA,CPL,Region_06,MICZ,EnviroScience,WATER,REGULAR,MICZ,JuneZ5,899327,,ug/L,0.15,0.1,1.06,Std. Units,7/12/2018,2/5/2019,ok,KH,,JuneZ5,ND
2012555,4/28/2021,NRS18_LA_10013,6/10/2018,1,LA,CPL,Region_06,MICX,EnviroScience,WATER,REGULAR,MICX,JuneX6,899386,,ug/L,0.15,0.1,1.13,Std. Units,7/20/2018,12/28/2018,ok,KH,,JuneX6,ND
